# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,
# Sat Oct  4 03:36:09 2025,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
# User ID:         navidajayaweera2006,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
# User preference: archive defaults*,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,,,,,,,,,
# COLUMN disposition:    Archive Disposition,,,,,,,,,,,,,,,,,,
# COLUMN sy_snum:        Number of Stars,,,,,,,,,,,,,,,,,,
# COLUMN sy_pnum:        Number of Planets,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,
# COLUMN pl_insol:       Insolation Flux [Earth Flux],,,,,,,,,,,,,,,,,,
# COLUMN pl_eqt:         Equilibrium Temperature [K],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbincl:     Inclination [deg],,,,,,,,,,,,,,,,,,
# COLUMN pl_imppar:      Impact Parameter,,,,,,,,,,,,,,,,,,
# COLUMN pl_trandep:     Transit Depth [%],,,,,,,,,,,,,,,,,,
# COLUMN pl_trandur:     Transit Duration [hours],,,,,,,,,,,,,,,,,,
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius,,,,,,,,,,,,,,,,,,
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius,,,,,,,,,,,,,,,,,,
# COLUMN pl_occdep:      Occultation Depth [%],,,,,,,,,,,,,,,,,,
# COLUMN pl_orbtper:     Epoch of Periastron [days],,,,,,,,,,,,,,,,,,
# COLUMN pl_orblper:     Argument of Periastron [deg],,,,,,,,,,,,,,,,,,
# COLUMN st_teff:        Stellar Effective Temperature [K],,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,,,,,
# COLUMN st_age:         Stellar Age [Gyr],,,,,,,,,,,,,,,,,,
# COLUMN sy_gaiamag:     Gaia Magnitude,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
pl_name,hostname,disposition,sy_snum,sy_pnum,pl_orbper,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_imppar,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_logg,st_age,sy_gaiamag
K2-107 b,K2-107,candidate,1,1,3.31392,0,,1780,81.9,0.81,,3.19,6030,1.78,1.3,4.07,4.25,12.7669
K2-107 b,K2-107,candidate,1,1,3.313944,,,,,0.5,,2.9808,,1.73,,,,12.7669
K2-107 b,K2-107,candidate,1,1,3.3139151,,,,81.9,,,,6030,1.78,1.3,4.07,4.25,12.7669
K2-107 b,K2-107,candidate,1,1,3.313959,,,1649,,0.74,,,6061,1.81,1.3,4.04,,12.7669
K2-108 b,K2-108,candidate,1,1,4.733999,,,1360,,0.33,,,5599,1.76,1.17,4.02,,12.1704
K2-108 b,K2-108,candidate,1,1,4.733557505,,850.4828,1377.32,,,0.09302504,3.2089234,5496,1.75896,,3.93163,,12.1704
K2-108 b,K2-108,candidate,1,1,4.73379,,,,86.13513,,,,5414,2.306381,1.28805,3.75,,12.1704
K2-108 b,K2-108,candidate,1,1,4.734006,,,,,0.41,,3.5496,,1.77,,,,12.1704
K2-108 b,K2-108,candidate,1,1,4.73401,,762,1446,,,,,5474,1.75,2.83,3.99,,12.1704
K2-108 b,K2-108,candidate,1,1,4.734,,,,,0.197,0.0778,3.40704,5496,1.75896,0.964,3.93163,,12.1704
K2-108 b,K2-108,candidate,1,1,4.73360988,,,,,,0.083,3.605,5496,1.75896,0.964,3.93163,,12.1704
K2-108 b,K2-108,candidate,1,1,4.73401,0.18,762,1446,,,,,5474,1.75,1.121,3.99,7.8,12.1704
K2-108 b,K2-108,candidate,1,1,4.73363,,,,,,0.0973,3.6288,,1.797,,,,12.1704
K2-11 b,K2-11,candidate,1,1,39.8642,,,,,,0.0916,5.808,,0.896,,,,13.1501
K2-11 b,K2-11,candidate,1,1,39.863566,,,,,0.39,0.0834,5.14,5133,0.78,,,,13.1501
K2-11 b,K2-11,candidate,1,1,39.93767,,,734,,,0.07,,5433,5.15,1.35,,,13.1501
K2-11 b,K2-11,candidate,1,1,39.8478,,9.84,,,,,5.21,5264,0.83,0.89,4.56,,13.1501
K2-110 b,K2-110,candidate,1,1,13.86387,,,575,,0.31,,,4950,0.71,0.75,4.61,,11.6627
K2-110 b,K2-110,candidate,1,1,13.85870316,,,,,,0.126,3.747,4936,0.71181,0.811,4.64236,,11.6627
K2-110 b,K2-110,candidate,1,1,13.8636,,,,,,0.1361,3.2184,,0.686,,,,11.6627
K2-110 b,K2-110,candidate,1,1,13.86383,,,,,0.41,,3.1992,,0.68,,,,11.6627
K2-110 b,K2-110,candidate,1,1,13.864,,,,,0.043,0.1147,3.00696,4936,0.71181,0.811,4.64236,,11.6627
K2-110 b,K2-110,candidate,1,1,13.86375,0.079,,640,89.35,0.34,,3.22,5010,0.713,0.738,4.6,8,11.6627
K2-110 b,K2-110,candidate,1,1,13.86368,,25.3,571,,,,,4868,0.71,0.7,4.53,,11.6627
K2-110 b,K2-110,candidate,1,1,13.86391,,,,89.36033,,,,4877,0.692198,0.724359,4.51,,11.6627
K2-110 b,K2-110,candidate,1,1,13.86375,0.13,27.7,638,89.35,,,,5010,0.713,0.738,,8,11.6627
K2-111 b,K2-111,candidate,1,2,5.351403,,,,87.02575,,,,5741,0.922706,0.876863,4.36,,10.9294
K2-111 b,K2-111,candidate,1,2,5.35161,,,,,,,4.1592,5788,1.17,,4.224,,10.9294
K2-111 b,K2-111,candidate,1,2,5.3518,0.1,490,1309,86.43,,,,5775,1.25,0.84,,13.5,10.9294
K2-111 b,K2-111,candidate,1,2,5.35185,,,,,,0.01184,3.6,,1.275,,,,10.9294
K2-111 b,K2-111,candidate,1,2,5.35232,,255,1019,,,,,5832,0.884,0.83,4.43,,10.9294
K2-111 b,K2-111,candidate,1,2,5.35117,0,,1309,86.2,0.633,,3.38,5730,1.23,0.88,4.15,10.77,10.9294
K2-111 b,K2-111,candidate,1,2,5.3518,0.13,,,86.43,0.309,,3.192,5775,1.25,0.84,4.25,12.3,10.9294
K2-111 c,K2-111,candidate,1,2,15.6805,0.071,,,,,,,5775,1.25,0.84,,13.5,10.9294
K2-111 c,K2-111,candidate,1,2,15.6785,0.07,,,,,,,5775,1.25,0.84,4.25,12.3,10.9294
K2-113 b,K2-113,candidate,1,1,5.817608,0,,1178,86.21,,,,5627,1.047,1.007,4.4,5.9,13.5039
K2-113 b,K2-113,candidate,1,1,5.817649,,,,,,0.8378,3.0744,,1.288,,,,13.5039
K2-113 b,K2-113,candidate,1,1,5.817685,,,1098,,0.72,,,5660,1.24,1.04,4.27,,13.5039
K2-113 b,K2-113,candidate,1,1,5.8176015,,,,86.21,,,,5627,1.047,1.007,4.4,5.9,13.5039
K2-113 b,K2-113,candidate,1,1,5.8176452,,277.39,1136,,,0.9178,2.577,5633.4,1.22,,4.27,,13.5039
K2-113 b,K2-113,candidate,1,1,5.817681,,,,,0.58,,2.8896,,1.33,,,,13.5039
K2-114 b,K2-114,candidate,1,1,11.390955,,,,,,1.6232,3.864,,0.854,,,,14.2751
K2-114 b,K2-114,candidate,1,1,11.391432,,,,,0.2,,3.8304,,0.9,,,,14.2751
K2-114 b,K2-114,candidate,1,1,11.39109,0,,719,89.53,0.2,,3.9048,5027,0.828,0.832,4.481,9.9,14.2751
K2-114 b,K2-114,candidate,1,1,11.391,,,,,0.108,1.3265,3.384,4913,0.875936,0.81,4.46161,,14.2751
K2-114 b,K2-114,candidate,1,1,11.391013,,,661,,0.44,,,5044,0.84,0.89,4.54,,14.2751
K2-114 b,K2-114,candidate,1,1,11.39096853,,46.9021,667.45,,,1.63377658,3.8062467,5027,0.875936,,4.51935,,14.2751
K2-114 b,K2-114,candidate,1,1,11.390931,0.079,,701.4,89.16,0.378,1.361,3.9696,4899,0.832,0.863,4.534,7.6,14.2751
K2-114 b,K2-114,candidate,1,1,11.3909311,0.081,40,701,89.21,0.361,0.01352,3.97,4920,0.824,0.86,4.542,7.2,14.2751
K2-114 b,K2-114,candidate,1,1,11.3909344,,,722,,0.26,,,5039,0.87,0.89,4.51,,14.2751
K2-114 b,K2-114,candidate,1,1,11.38576954,,,,,,1.47,4.39,4913,0.875936,0.81,4.46161,,14.2751
K2-115 b,K2-115,candidate,1,1,20.272,,,,,0.101,1.4508,3.14088,5742,0.85554,1.026,4.58473,,13.2
K2-115 b,K2-115,candidate,1,1,20.2730282,,20.4393,592,,,1.7182,3.651,5742,0.86,,4.58473,,13.2
K2-115 b,K2-115,candidate,1,1,20.272602,,,,,0.47,,3.7008,,0.86,,,,13.2
K2-115 b,K2-115,candidate,1,1,20.2729914,0.063,,696,88.912,0.655,1.603,3.8736,5870,0.855,0.918,4.538,2.2,13.2
K2-115 b,K2-115,candidate,1,1,20.272615,,,619,,0.6,,,5657,0.88,0.95,4.53,,13.2
K2-115 b,K2-115,candidate,1,1,20.272992,,,,,,,,,,,,,13.2
K2-115 b,K2-115,candidate,1,1,20.27285,,,,,,1.7257,3.8592,,0.831,,,,13.2
K2-115 b,K2-115,candidate,1,1,20.2729861,0.14,,,88.82,,,,5560,0.881,0.831,4.461,10.7,13.2
K2-115 b,K2-115,candidate,1,1,20.273034,0.137,,682,88.82,0.702,,4.0296,5560,0.881,0.831,4.461,10.7,13.2
K2-115 b,K2-115,candidate,1,1,20.27362337,,,,,,1.666,3.671,5742,0.85554,1.026,4.58473,,13.2
K2-115 b,K2-115,candidate,1,1,20.273017,,,,,0.34,,,5657,0.88,0.95,4.53,,13.2
K2-116 b,K2-116,candidate,1,1,4.654879,,,,87.8,,,,4348.35,0.6694,0.694512,,,10.3281
K2-116 b,K2-116,candidate,1,1,4.655335,,,,87.78036,,,,4547,0.687426,0.726778,4.64,,10.3281
K2-116 b,K2-116,candidate,1,1,4.6556782,,,,,0.1,0.0129,1.89,4264,0.66,,,,10.3281
K2-116 b,K2-116,candidate,1,1,4.655411,0.06,78.6,,89.09,,,,4348.35,0.6694,0.694512,,,10.3281
K2-117 b,K2-117,candidate,1,2,1.291603357,,127.2981,856.69,,,0.1566796,1.3077871,3689,0.514745,,4.72452,,13.8012
K2-117 b,K2-117,candidate,1,2,1.291626,,,,,,0.146,1.381,3689,0.514745,0.512437,4.72452,,13.8012
K2-117 b,K2-117,candidate,1,2,1.2916,,,868,,0.39,,,3778,0.51,0.54,4.75,,13.8012
K2-117 b,K2-117,candidate,1,2,1.291651,,,,,0.47,,1.1904,,0.52,,,,13.8012
K2-117 b,K2-117,candidate,1,2,1.291563,,123.6,,,,,,3676,0.513,0.532,4.747,,13.8012
K2-117 b,K2-117,candidate,1,2,1.291505,0.06,145.8,,88.36,,,,3842.12,0.491598,0.582006,,,13.8012
K2-117 b,K2-117,candidate,1,2,1.291605,,,,,,0.1817,1.152,,0.4,,,,13.8012
K2-117 b,K2-117,candidate,1,2,1.292,,,,,0,0.1317,1.15296,3689,0.514745,0.512437,4.72452,,13.8012
K2-117 c,K2-117,candidate,1,2,5.443984,,,,,0.47,,2.1792,,0.52,,,,13.8012
K2-117 c,K2-117,candidate,1,2,5.44425,,18.1,,,,,,3676,0.513,0.532,4.747,,13.8012
K2-117 c,K2-117,candidate,1,2,5.44482,0.15,21.4,,89.49,,,,3842.12,0.491598,0.582006,,,13.8012
K2-117 c,K2-117,candidate,1,2,5.44425,,,,,,0.1686,2.1096,,0.4,,,,13.8012
K2-117 c,K2-117,candidate,1,2,5.444017,,,537,,0.4,,,3778,0.51,0.54,4.75,,13.8012
K2-118 b,K2-118,candidate,1,1,50.9254,,,,,,0.1193,4.104,,0.702,,,,13.7484
K2-118 b,K2-118,candidate,1,1,50.92092,0.2,4.3,,89.5,,,,4726.29,0.734626,0.756446,,,13.7484
K2-119 b,K2-119,candidate,1,1,7.728578,0.07,54.9,,89.4,,,,4752.8,0.679343,0.762669,,,14.5103
K2-119 b,K2-119,candidate,1,1,7.72651124,,,,,,0.087,3.199,4525,0.739177,0.71,4.55183,,14.5103
K2-119 b,K2-119,candidate,1,1,7.7285,,,,,,0.1233,2.904,,0.589,,,,14.5103
K2-119 b,K2-119,candidate,1,1,7.727574,,,,,0.52,,2.8392,,0.71,,,,14.5103
K2-119 b,K2-119,candidate,1,1,7.727283,,,666,,0.41,,,4740,0.71,0.76,4.62,,14.5103
K2-119 b,K2-119,candidate,1,1,7.728,,,,,0,0.0791,2.83008,4525,0.739177,0.71,4.55183,,14.5103
K2-12 b,K2-12,candidate,1,1,8.28176,,310,,,,,4.18,6177,1.31,1.18,4.28,,12.0884
K2-12 b,K2-12,candidate,1,1,8.28212,,,1003,,,0.042,,5800,1.01,1.01,,,12.0884
K2-12 b,K2-12,candidate,1,1,8.28192,,,,,,0.0481,4.128,,1.084,,,,12.0884
K2-12 b,K2-12,candidate,1,1,8.2824161,,,,,0.19,0.0453,4.16,5615,0.92,,,,12.0884
K2-12 b,K2-12,candidate,1,1,8.282455,,,,87.60777,,,,5663,1.005112,0.935733,4.3,,12.0884
K2-12 b,K2-12,candidate,1,1,8.28246,0.5,185,1026,87.6,,,,5672,1.117,0.965,,8.9,12.0884
K2-121 b,K2-121,candidate,1,1,5.185759,,,,89.02659,,,,4695,0.686484,0.72709,4.68,,12.9247
K2-121 b,K2-121,candidate,1,1,5.185743,,,,,0.14,,2.0304,,0.71,,,,12.9247
K2-121 b,K2-121,candidate,1,1,5.185758,,,,,,1.3112,2.1264,,0.637,,,,12.9247
K2-121 b,K2-121,candidate,1,1,5.185738,,62.5,716,,,,,4526,0.675,0.71,4.63,,12.9247
K2-121 b,K2-121,candidate,1,1,5.185754,0.22,89.5,,87.25,,,,4471.38,0.768,0.711514,,,12.9247
K2-121 b,K2-121,candidate,1,1,5.185972,,,,,,1.263,2.148,4664.8,0.649127,0.74,4.68264,,12.9247
K2-121 b,K2-121,candidate,1,1,5.185768,,126.877,935,,,1.3002,2.356,4664.8,0.65,,4.68,,12.9247
K2-121 b,K2-121,candidate,1,1,5.1857539,,,738,,0.34,,,4690,0.67,0.69,4.63,,12.9247
K2-121 b,K2-121,candidate,1,1,5.1857532,0.22,,,87.2,,,,4471.38,0.768,0.711514,,,12.9247
K2-121 b,K2-121,candidate,1,1,5.186,,,,,0.133,1.0779,1.77792,4664.8,0.649127,0.74,4.68264,,12.9247
K2-121 b,K2-121,candidate,1,1,5.185761,,,723,,0.21,,,4551,0.68,0.72,4.63,,12.9247
K2-122 b,K2-122,candidate,2,1,2.2193023,,,769,,0.43,,,4009,0.59,0.63,4.69,,12.3708
K2-122 b,K2-122,candidate,2,1,2.219315,,95.7,,,,,,3903,0.612,0.644,4.677,,12.3708
K2-122 b,K2-122,candidate,2,1,2.219405,0.21,79.9,,86.39,,,,3993.36,0.590802,0.629589,,,12.3708
K2-122 b,K2-122,candidate,2,1,2.21944122,,,,,,0.04,1.533,3807,0.613895,0.59928,4.63951,,12.3708
K2-122 b,K2-122,candidate,2,1,2.219282,,,814,,0.39,,,4027,0.6,0.62,4.68,,12.3708
K2-122 b,K2-122,candidate,2,1,2.219,,,,,0,0.038,1.11792,3807,0.613895,0.59928,4.63951,,12.3708
K2-122 b,K2-122,candidate,2,1,2.219225,,,,,0.5,,1.2696,,0.63,,,,12.3708
K2-122 b,K2-122,candidate,2,1,2.219368,,,,,,0.0432,1.236,,0.532,,,,12.3708
K2-123 b,K2-123,candidate,1,1,30.954222,,,,,,0.1496,3.2832,4040,0.598,,4.671,,14.0916
K2-123 b,K2-123,candidate,1,1,30.9542,,2.7,,,,,,3880,0.592,0.615,4.686,,14.0916
K2-123 b,K2-123,candidate,1,1,30.96028326,,,,,,0.202,4.117,3856,0.609039,0.595401,4.64359,,14.0916
K2-123 b,K2-123,candidate,1,1,30.953,,,,,0.152,0.1646,3.23592,3856,0.609039,0.595401,4.64359,,14.0916
K2-123 b,K2-123,candidate,1,1,30.956763,0.06,2.9,,89.79,,,,4075.67,0.571015,0.649093,,,14.0916
K2-123 b,K2-123,candidate,1,1,30.952606,,,,,0.43,,3.7608,,0.64,,,,14.0916
K2-123 b,K2-123,candidate,1,1,30.954,,,,,,0.2117,3.768,,0.637,,,,14.0916
K2-123 b,K2-123,candidate,1,1,30.951524,,,338,,0.39,,,4035,0.59,0.62,4.69,,14.0916
K2-124 b,K2-124,candidate,1,1,6.413766,,,445,,0.33,,,3560,0.41,0.43,4.85,,15.4618
K2-124 b,K2-124,candidate,1,1,6.413539,0.08,8.7,,89.51,,,,3560.7,0.344292,0.436372,,,15.4618
K2-124 b,K2-124,candidate,1,1,6.41362,,,,,,0.553,1.6488,,0.299,,,,15.4618
K2-124 b,K2-124,candidate,1,1,6.414,,,,,0.102,0.4643,1.52112,3471,0.4094,0.402051,4.81805,,15.4618
K2-124 b,K2-124,candidate,1,1,6.414008,,,,,,0.4614,1.6776,3620,0.394,,4.863,,15.4618
K2-124 b,K2-124,candidate,1,1,6.413718,,,,,0.36,,1.7496,,0.35,,,,15.4618
K2-124 b,K2-124,candidate,1,1,6.413651,,,442,89.03,0.47,,1.68,3570,0.388,0.39,4.858,,15.4618
K2-125 b,K2-125,candidate,1,1,21.750264,0.08,2,,89.72,,,,3654.47,0.402049,0.494727,,,15.1508
K2-126 b,K2-126,candidate,1,1,7.38711,,,,,,0.0882,2.5872,,0.625,,,,12.4013
K2-126 b,K2-126,candidate,1,1,7.38795716,,,,,,0.077,2.751,4259,0.668695,0.666,4.61109,,12.4013
K2-126 b,K2-126,candidate,1,1,7.385655,,,601,,0.4,,,4339,0.65,0.69,4.66,,12.4013
K2-126 b,K2-126,candidate,1,1,7.385453,,,,,0.48,,2.6304,,0.66,,,,12.4013
K2-126 b,K2-126,candidate,1,1,7.387066,,,,88.67479,,,,4396,0.588892,0.610472,4.73,,12.4013
K2-126 b,K2-126,candidate,1,1,7.387073,0.06,35.3,,89.4,,,,4367.83,0.62115,0.697192,,,12.4013
K2-126 b,K2-126,candidate,1,1,7.387,,,,,0.064,0.0858,2.42208,4259,0.668695,0.666,4.61109,,12.4013
K2-127 b,K2-127,candidate,1,1,3.588163,,,809,,0.58,,,4575,0.66,0.72,4.65,,14.7871
K2-127 b,K2-127,candidate,1,1,3.588158,,,,,0.37,,2.1888,,0.75,,,,14.7871
K2-127 b,K2-127,candidate,1,1,3.588165,0.12,105.6,,87.22,,,,4387.84,0.676994,0.699933,,,14.7871
K2-127 b,K2-127,candidate,1,1,3.586854713,,295.3392,1057.3,,,1.38097583,2.1273101,5036,0.980071,,4.37983,,14.7871
K2-127 b,K2-127,candidate,1,1,3.588,,,,,0.073,1.2649,1.86792,5036,0.980071,0.84,4.37983,,14.7871
K2-127 b,K2-127,candidate,1,1,3.588162,,,,,,1.512,2.3208,,0.982,,,,14.7871
K2-128 b,K2-128,candidate,1,1,5.67556,,,,,,0.0332,1.8048,,0.578,,,,12.2204
K2-128 b,K2-128,candidate,1,1,5.675819,0.23,68.8,,87.4,,,,4469.51,0.777569,0.711248,,,12.2204
K2-128 b,K2-128,candidate,1,1,5.675814,,,,88.6971,,,,4621,0.650657,0.686997,4.7,,12.2204
K2-129 b,K2-129,candidate,1,1,8.23981,,,,,,0.0858,1.512,,0.215,,,,12.4624
K2-129 b,K2-129,candidate,1,1,8.239493,0.13,4.5,,89.21,,,,3459.09,0.36001,0.360031,,,12.4624
K2-13 b,K2-13,candidate,1,1,40.0603,,22.8,,,,,6.34,5727,1.09,0.94,4.33,,12.739
K2-13 b,K2-13,candidate,1,1,39.91488,,,511,,,0.058,,5698,0.78,0.8,,,12.739
K2-13 b,K2-13,candidate,1,1,40.062771,,,,,0,0.0565,6.21,5508,0.88,,,,12.739
K2-130 b,K2-130,candidate,1,1,2.494161,,,,87.62373,,,,4528,0.64361,0.675067,4.62,,12.3253
K2-130 b,K2-130,candidate,1,1,2.494206,,,,,,0.0304,1.704,,0.663,,,,12.3253
K2-130 b,K2-130,candidate,1,1,2.49412,0.17,136.4,,86.53,,,,4356.47,0.744261,0.69563,,,12.3253
K2-131 b,K2-131,candidate,1,1,0.369,,,,,,,,5200,0.744,0.793,4.62,,11.8999
K2-131 b,K2-131,candidate,1,1,0.369311,,,,76.93534,,,,5113,0.765322,0.802828,4.5,,11.8999
K2-131 b,K2-131,candidate,1,1,0.3693038,0,,,85,,,,5200,0.81,0.84,4.62,,11.8999
K2-131 b,K2-131,candidate,1,1,0.36930572,,3842.3392,2008.02,,,0.07556536,1.0027781,5129,0.755722,,4.61786,,11.8999
K2-131 b,K2-131,candidate,1,1,0.369311,,,,89.7,,,,5200,0.81,,4.6,,11.8999
K2-131 b,K2-131,candidate,1,1,0.36931,,,2062,,0.4,0.04,1,5245,0.75,0.84,4.61,,11.8999
K2-131 b,K2-131,candidate,1,1,0.3693038,0,4070,2223,85,,,,5120,0.7595,0.803,,5.3,11.8999
K2-132 b,K2-132,candidate,1,1,,0.36,,,,,,,,3.85,1.08,,,11.64
K2-132 b,K2-132,candidate,1,1,9.173866,,,,86.99738,,,,5035,2.162531,0.984438,3.8,,11.64
K2-132 b,K2-132,candidate,1,1,9.1720535,,293.374,1152,,,0.058,7.169,4933,3.79,,4.438,,11.64
K2-132 b,K2-132,candidate,1,1,9.172616,0.29,,,77.5,,,,4840,3.85,1.08,3.297,8.5,11.64
K2-132 b,K2-132,candidate,1,1,9.1751,,,,,0.848,,,4840,3.85,1.08,3.297,8.5,11.64
K2-132 b,K2-132,candidate,1,1,9.1708,0.29,,1586,77.46,,,,4878,4.11,1.19,3.35,5.5,11.64
K2-133 b,K2-133,candidate,1,4,3.07133,,,,87.6,0.63,,,3655,0.455,0.461,,,13.3245
K2-133 b,K2-133,candidate,1,4,3.0712,,,,87.56,,0.071,1.22,3655,0.47,0.51,,,13.3245
K2-133 c,K2-133,candidate,1,4,4.8682,,,,88.65,,0.098,1.62,3655,0.47,0.51,,,13.3245
K2-133 c,K2-133,candidate,1,4,4.86784,,,,88.21,0.64,,,3655,0.455,0.461,,,13.3245
K2-133 d,K2-133,candidate,1,4,11.0234,,,,89.52,,0.19,2.32,3655,0.47,0.51,,,13.3245
K2-133 d,K2-133,candidate,1,4,11.0248821,,48.3251,734,,,0.1943,2.917,3798,0.46,,4.77,,13.3245
K2-133 d,K2-133,candidate,1,4,11.02454,,,,89.4,0.37,,,3655,0.455,0.461,,,13.3245
K2-133 e,K2-133,candidate,1,4,26.5841,,1.8,296,89.164,0.928,0.0987,1.44,3655,0.455,0.461,,,13.3245
K2-136 b,K2-136,candidate,2,3,7.9757,0.72,,,89.2,0.32,,,4359,0.723,0.686,4.537,,10.8545
K2-136 b,K2-136,candidate,2,3,7.9752,0.14,33.5,610,,0.22,,2.67,4500,0.677,0.742,4.68,0.65,10.8545
K2-136 b,K2-136,candidate,2,3,7.975292,0.1,,553,89.3,0.27,,2.54,4499,0.66,0.74,4.66,,10.8545
K2-136 c,K2-136,candidate,2,3,17.30681,0.47,,,89.7,0.2,,,4359,0.723,0.686,4.537,,10.8545
K2-136 c,K2-136,candidate,2,3,17.307137,0.13,,425,89.6,0.28,,3.45,4499,0.66,0.74,4.66,,10.8545
K2-136 c,K2-136,candidate,2,3,17.30713,0.047,11.91,470,,0.31,,3.449,4500,0.677,0.742,4.68,0.65,10.8545
K2-136 c,K2-136,candidate,2,3,17.3077,,11.9,,89.3,0.43,,3.59,4364,0.71,0.71,4.63,0.688,10.8545
K2-136 c,K2-136,candidate,2,3,17.307013,,,,89.3,,,,4364,0.71,0.71,4.63,0.688,10.8545
K2-136 c,K2-136,candidate,2,3,17.3070631,,31.2616,658,,,0.1909,3.646,4230.6,0.77,,4.48,,10.8545
K2-136 d,K2-136,candidate,2,3,25.575065,0.14,,373,89.4,0.53,,3.12,4499,0.66,0.74,4.66,,10.8545
K2-136 d,K2-136,candidate,2,3,25.575,0.071,7.07,420,,0.677,,3.04,4500,0.677,0.742,4.68,0.65,10.8545
K2-136 d,K2-136,candidate,2,3,25.5715,0.75,,,89.4,0.49,,,4359,0.723,0.686,4.537,,10.8545
K2-137 b,K2-137,candidate,1,1,0.179715,0,,1471,89.6,0.02,,0.6288,3492,0.442,0.463,4.815,,14.4345
K2-137 b,K2-137,candidate,1,1,0.179719,,,,93.1,,,,3697,0.29,,5,,14.4345
K2-138 b,K2-138,candidate,1,6,2.35309,0.048,,,87.2,0.419,,2.01,5356.3,0.863,0.935,4.54,2.8,12.0252
K2-138 b,K2-138,candidate,1,6,2.35321,,424.51,1157,87.72,0.35,,1.947,5283,0.839,0.916,4.538,,12.0252
K2-138 b,K2-138,candidate,1,6,2.35322,0.403,486,,86.9,0.5,,1.73,5378,0.86,0.93,4.59,,12.0252
K2-138 c,K2-138,candidate,1,6,3.56015,,248.95,1012,88.59,0.28,,2.339,5283,0.839,0.916,4.538,,12.0252
K2-138 c,K2-138,candidate,1,6,3.55987,0.296,279,,87.5,0.47,,2.329,5378,0.86,0.93,4.59,,12.0252
K2-138 c,K2-138,candidate,1,6,3.56004,0.045,,,88.1,0.369,,2.38,5356.3,0.863,0.935,4.54,2.8,12.0252
K2-138 d,K2-138,candidate,1,6,5.40484,,147.12,888,89.11,0.23,,2.764,5283,0.839,0.916,4.538,,12.0252
K2-138 d,K2-138,candidate,1,6,5.40478,0.348,160,,87.9,0.47,,2.97,5378,0.86,0.93,4.59,,12.0252
K2-138 d,K2-138,candidate,1,6,5.40479,0.043,,,89,0.241,,2.7,5356.3,0.863,0.935,4.54,2.8,12.0252
K2-138 e,K2-138,candidate,1,6,8.26146,0.077,,,88.6,0.468,,2.97,5356.3,0.863,0.935,4.54,2.8,12.0252
K2-138 e,K2-138,candidate,1,6,8.26144,0.315,91.1,,88.7,0.44,,3.063,5378,0.86,0.93,4.59,,12.0252
K2-138 e,K2-138,candidate,1,6,8.2616616,,66.2634,794,,,0.1343,2.862,5281,0.86,,4.53,,12.0252
K2-138 e,K2-138,candidate,1,6,8.26147,,77.79,757,88.92,0.38,,2.967,5283,0.839,0.916,4.538,,12.0252
K2-138 f,K2-138,candidate,1,6,12.75759,0.364,51,,89.03,0.48,,3.19,5378,0.86,0.93,4.59,,12.0252
K2-138 f,K2-138,candidate,1,6,12.75758,0.062,,,88.8,0.56,,3.2,5356.3,0.863,0.935,4.54,2.8,12.0252
K2-138 f,K2-138,candidate,1,6,12.75758,,43.02,653,88.99,0.48,,3.243,5283,0.839,0.916,4.538,,12.0252
K2-138 g,K2-138,candidate,1,6,41.96797,0.059,,,89.4,0.558,,4.75,5356.3,0.863,0.935,4.54,2.8,12.0252
K2-138 g,K2-138,candidate,1,6,41.96645,,9.29,445,89.29,0.73,,4.035,5283,0.839,0.916,4.538,,12.0252
K2-139 b,K2-139,candidate,1,1,28.380619,,,524,,0.17,,,5370,0.88,0.96,4.54,,11.4626
K2-139 b,K2-139,candidate,1,1,28.38236,0.12,,565,89.62,0.3,,4.89,5340,0.862,0.919,4.5,1.8,11.4626
K2-139 b,K2-139,candidate,1,1,28.382206,,,,,0.08,,4.9392,,0.93,,,,11.4626
K2-139 b,K2-139,candidate,1,1,28.38246,,,,,,1.1093,4.9872,,0.913,,,,11.4626
